vendor,optimizer,opt_level,query_graph_type,density,gateset,num_relations,sample_index,depth
IBMQ,Tket,1,STAR,0.0,Native_gates,6,12,2881
IBMQ,Tket,1,STAR,0.0,Native_gates,6,13,2934
IBMQ,Tket,1,STAR,0.0,Native_gates,6,14,2719
IBMQ,Tket,1,STAR,0.0,Native_gates,6,15,2447
IBMQ,Tket,1,STAR,0.0,Native_gates,6,16,3058
IBMQ,Tket,1,STAR,0.0,Native_gates,6,17,3058
IBMQ,Tket,1,STAR,0.0,Native_gates,6,18,2584
IBMQ,Tket,1,STAR,0.0,Native_gates,6,19,2480
IBMQ,Tket,1,STAR,0.0,Native_gates,7,0,4984
IBMQ,Tket,1,STAR,0.0,Native_gates,7,1,4505
IBMQ,Tket,1,STAR,0.0,Native_gates,7,2,4873
IBMQ,Tket,1,STAR,0.0,Native_gates,7,3,5682
IBMQ,Tket,1,STAR,0.0,Native_gates,7,4,5652
IBMQ,Tket,1,STAR,0.0,Native_gates,7,5,4399
IBMQ,Tket,1,STAR,0.0,Native_gates,7,6,5286
IBMQ,Tket,1,STAR,0.0,Native_gates,7,7,5682
IBMQ,Tket,1,STAR,0.0,Native_gates,7,8,4975
IBMQ,Tket,1,STAR,0.0,Native_gates,7,9,4969
IBMQ,Tket,1,STAR,0.0,Native_gates,7,10,5075
IBMQ,Tket,1,STAR,0.0,Native_gates,7,11,4862
IBMQ,Tket,1,STAR,0.0,Native_gates,7,12,5566
IBMQ,Tket,1,STAR,0.0,Native_gates,7,13,5175
IBMQ,Tket,1,STAR,0.0,Native_gates,7,14,4898
IBMQ,Tket,1,STAR,0.0,Native_gates,7,15,5466
IBMQ,Tket,1,STAR,0.0,Native_gates,7,16,5150
IBMQ,Tket,1,STAR,0.0,Native_gates,7,17,5291
IBMQ,Tket,1,STAR,0.0,Native_gates,7,18,5324
IBMQ,Tket,1,STAR,0.0,Native_gates,7,19,4808
IBMQ,Tket,1,STAR,0.05,Any_gates,4,0,320
IBMQ,Tket,1,STAR,0.05,Any_gates,4,1,300
IBMQ,Tket,1,STAR,0.05,Any_gates,4,2,265
IBMQ,Tket,1,STAR,0.05,Any_gates,4,3,307
IBMQ,Tket,1,STAR,0.05,Any_gates,4,4,311
IBMQ,Tket,1,STAR,0.05,Any_gates,4,5,277
IBMQ,Tket,1,STAR,0.05,Any_gates,4,6,306
IBMQ,Tket,1,STAR,0.05,Any_gates,4,7,274
IBMQ,Tket,1,STAR,0.05,Any_gates,4,8,257
IBMQ,Tket,1,STAR,0.05,Any_gates,4,9,300
IBMQ,Tket,1,STAR,0.05,Any_gates,4,10,318
IBMQ,Tket,1,STAR,0.05,Any_gates,4,11,262
IBMQ,Tket,1,STAR,0.05,Any_gates,4,12,343
IBMQ,Tket,1,STAR,0.05,Any_gates,4,13,351
IBMQ,Tket,1,STAR,0.05,Any_gates,4,14,347
IBMQ,Tket,1,STAR,0.05,Any_gates,4,15,347
IBMQ,Tket,1,STAR,0.05,Any_gates,4,16,323
IBMQ,Tket,1,STAR,0.05,Any_gates,4,17,256
IBMQ,Tket,1,STAR,0.05,Any_gates,4,18,346
IBMQ,Tket,1,STAR,0.05,Any_gates,4,19,268
IBMQ,Tket,1,STAR,0.05,Any_gates,5,0,439
IBMQ,Tket,1,STAR,0.05,Any_gates,5,1,535
IBMQ,Tket,1,STAR,0.05,Any_gates,5,2,420
IBMQ,Tket,1,STAR,0.05,Any_gates,5,3,497
IBMQ,Tket,1,STAR,0.05,Any_gates,5,4,447
IBMQ,Tket,1,STAR,0.05,Any_gates,5,5,472
IBMQ,Tket,1,STAR,0.05,Any_gates,5,6,553
IBMQ,Tket,1,STAR,0.05,Any_gates,5,7,439
IBMQ,Tket,1,STAR,0.05,Any_gates,5,8,406
IBMQ,Tket,1,STAR,0.05,Any_gates,5,9,461
IBMQ,Tket,1,STAR,0.05,Any_gates,5,10,439
IBMQ,Tket,1,STAR,0.05,Any_gates,5,11,434
IBMQ,Tket,1,STAR,0.05,Any_gates,5,12,517
IBMQ,Tket,1,STAR,0.05,Any_gates,5,13,434
IBMQ,Tket,1,STAR,0.05,Any_gates,5,14,446
IBMQ,Tket,1,STAR,0.05,Any_gates,5,15,477
IBMQ,Tket,1,STAR,0.05,Any_gates,5,16,361
IBMQ,Tket,1,STAR,0.05,Any_gates,5,17,376
IBMQ,Tket,1,STAR,0.05,Any_gates,5,18,493
IBMQ,Tket,1,STAR,0.05,Any_gates,5,19,426
IBMQ,Tket,1,STAR,0.05,Any_gates,6,0,550
IBMQ,Tket,1,STAR,0.05,Any_gates,6,1,649
IBMQ,Tket,1,STAR,0.05,Any_gates,6,2,646
IBMQ,Tket,1,STAR,0.05,Any_gates,6,3,737
IBMQ,Tket,1,STAR,0.05,Any_gates,6,4,656
IBMQ,Tket,1,STAR,0.05,Any_gates,6,5,673
IBMQ,Tket,1,STAR,0.05,Any_gates,6,6,565
IBMQ,Tket,1,STAR,0.05,Any_gates,6,7,663
IBMQ,Tket,1,STAR,0.05,Any_gates,6,8,732
IBMQ,Tket,1,STAR,0.05,Any_gates,6,9,636
IBMQ,Tket,1,STAR,0.05,Any_gates,6,10,652
IBMQ,Tket,1,STAR,0.05,Any_gates,6,11,705
IBMQ,Tket,1,STAR,0.05,Any_gates,6,12,663
IBMQ,Tket,1,STAR,0.05,Any_gates,6,13,672
IBMQ,Tket,1,STAR,0.05,Any_gates,6,14,686
IBMQ,Tket,1,STAR,0.05,Any_gates,6,15,756
IBMQ,Tket,1,STAR,0.05,Any_gates,6,16,615
IBMQ,Tket,1,STAR,0.05,Any_gates,6,17,793
IBMQ,Tket,1,STAR,0.05,Any_gates,6,18,630
IBMQ,Tket,1,STAR,0.05,Any_gates,6,19,675
IBMQ,Tket,1,STAR,0.05,Any_gates,7,0,891
IBMQ,Tket,1,STAR,0.05,Any_gates,7,1,1103
IBMQ,Tket,1,STAR,0.05,Any_gates,7,2,1128
IBMQ,Tket,1,STAR,0.05,Any_gates,7,3,1005
IBMQ,Tket,1,STAR,0.05,Any_gates,7,4,1002
IBMQ,Tket,1,STAR,0.05,Any_gates,7,5,911
IBMQ,Tket,1,STAR,0.05,Any_gates,7,6,1086
IBMQ,Tket,1,STAR,0.05,Any_gates,7,7,978
IBMQ,Tket,1,STAR,0.05,Any_gates,7,8,1004
IBMQ,Tket,1,STAR,0.05,Any_gates,7,9,1017
IBMQ,Tket,1,STAR,0.05,Any_gates,7,10,961
IBMQ,Tket,1,STAR,0.05,Any_gates,7,11,980
IBMQ,Tket,1,STAR,0.05,Any_gates,7,12,1060
IBMQ,Tket,1,STAR,0.05,Any_gates,7,13,934
IBMQ,Tket,1,STAR,0.05,Any_gates,7,14,858
IBMQ,Tket,1,STAR,0.05,Any_gates,7,15,1185
IBMQ,Tket,1,STAR,0.05,Any_gates,7,16,961
IBMQ,Tket,1,STAR,0.05,Any_gates,7,17,961
IBMQ,Tket,1,STAR,0.05,Any_gates,7,18,954
IBMQ,Tket,1,STAR,0.05,Any_gates,7,19,901
IBMQ,Tket,1,STAR,0.05,Native_gates,4,0,487
IBMQ,Tket,1,STAR,0.05,Native_gates,4,1,412
IBMQ,Tket,1,STAR,0.05,Native_gates,4,2,448
IBMQ,Tket,1,STAR,0.05,Native_gates,4,3,486
IBMQ,Tket,1,STAR,0.05,Native_gates,4,4,498
IBMQ,Tket,1,STAR,0.05,Native_gates,4,5,492
IBMQ,Tket,1,STAR,0.05,Native_gates,4,6,487
IBMQ,Tket,1,STAR,0.05,Native_gates,4,7,418
IBMQ,Tket,1,STAR,0.05,Native_gates,4,8,448
IBMQ,Tket,1,STAR,0.05,Native_gates,4,9,515
IBMQ,Tket,1,STAR,0.05,Native_gates,4,10,465
IBMQ,Tket,1,STAR,0.05,Native_gates,4,11,452
IBMQ,Tket,1,STAR,0.05,Native_gates,4,12,498
IBMQ,Tket,1,STAR,0.05,Native_gates,4,13,426
IBMQ,Tket,1,STAR,0.05,Native_gates,4,14,412
IBMQ,Tket,1,STAR,0.05,Native_gates,4,15,425
IBMQ,Tket,1,STAR,0.05,Native_gates,4,16,461
IBMQ,Tket,1,STAR,0.05,Native_gates,4,17,404
IBMQ,Tket,1,STAR,0.05,Native_gates,4,18,470
IBMQ,Tket,1,STAR,0.05,Native_gates,4,19,446
IBMQ,Tket,1,STAR,0.05,Native_gates,5,0,822
IBMQ,Tket,1,STAR,0.05,Native_gates,5,1,753
IBMQ,Tket,1,STAR,0.05,Native_gates,5,2,744
IBMQ,Tket,1,STAR,0.05,Native_gates,5,3,895
IBMQ,Tket,1,STAR,0.05,Native_gates,5,4,653
IBMQ,Tket,1,STAR,0.05,Native_gates,5,5,802
IBMQ,Tket,1,STAR,0.05,Native_gates,5,6,853
IBMQ,Tket,1,STAR,0.05,Native_gates,5,7,665
IBMQ,Tket,1,STAR,0.05,Native_gates,5,8,773
IBMQ,Tket,1,STAR,0.05,Native_gates,5,9,895
IBMQ,Tket,1,STAR,0.05,Native_gates,5,10,824
IBMQ,Tket,1,STAR,0.05,Native_gates,5,11,760
IBMQ,Tket,1,STAR,0.05,Native_gates,5,12,842
IBMQ,Tket,1,STAR,0.05,Native_gates,5,13,843
IBMQ,Tket,1,STAR,0.05,Native_gates,5,14,762
IBMQ,Tket,1,STAR,0.05,Native_gates,5,15,803
IBMQ,Tket,1,STAR,0.05,Native_gates,5,16,661
IBMQ,Tket,1,STAR,0.05,Native_gates,5,17,710
IBMQ,Tket,1,STAR,0.05,Native_gates,5,18,773
IBMQ,Tket,1,STAR,0.05,Native_gates,5,19,841
IBMQ,Tket,1,STAR,0.05,Native_gates,6,0,874
IBMQ,Tket,1,STAR,0.05,Native_gates,6,1,1248
IBMQ,Tket,1,STAR,0.05,Native_gates,6,2,1055
IBMQ,Tket,1,STAR,0.05,Native_gates,6,3,1030
IBMQ,Tket,1,STAR,0.05,Native_gates,6,4,1012
IBMQ,Tket,1,STAR,0.05,Native_gates,6,5,1191
IBMQ,Tket,1,STAR,0.05,Native_gates,6,6,929
IBMQ,Tket,1,STAR,0.05,Native_gates,6,7,1156
IBMQ,Tket,1,STAR,0.05,Native_gates,6,8,1220
IBMQ,Tket,1,STAR,0.05,Native_gates,6,9,1026
IBMQ,Tket,1,STAR,0.05,Native_gates,6,10,980
IBMQ,Tket,1,STAR,0.05,Native_gates,6,11,1030
IBMQ,Tket,1,STAR,0.05,Native_gates,6,12,1059
IBMQ,Tket,1,STAR,0.05,Native_gates,6,13,1303
IBMQ,Tket,1,STAR,0.05,Native_gates,6,14,1189
IBMQ,Tket,1,STAR,0.05,Native_gates,6,15,1017
IBMQ,Tket,1,STAR,0.05,Native_gates,6,16,978
IBMQ,Tket,1,STAR,0.05,Native_gates,6,17,1103
IBMQ,Tket,1,STAR,0.05,Native_gates,6,18,1134
IBMQ,Tket,1,STAR,0.05,Native_gates,6,19,1191
IBMQ,Tket,1,STAR,0.05,Native_gates,7,0,1467
IBMQ,Tket,1,STAR,0.05,Native_gates,7,1,1834
IBMQ,Tket,1,STAR,0.05,Native_gates,7,2,1589
IBMQ,Tket,1,STAR,0.05,Native_gates,7,3,1594
IBMQ,Tket,1,STAR,0.05,Native_gates,7,4,1730
IBMQ,Tket,1,STAR,0.05,Native_gates,7,5,1801
IBMQ,Tket,1,STAR,0.05,Native_gates,7,6,1713
IBMQ,Tket,1,STAR,0.05,Native_gates,7,7,1594
IBMQ,Tket,1,STAR,0.05,Native_gates,7,8,1759
IBMQ,Tket,1,STAR,0.05,Native_gates,7,9,1695
IBMQ,Tket,1,STAR,0.05,Native_gates,7,10,1542
IBMQ,Tket,1,STAR,0.05,Native_gates,7,11,1627
IBMQ,Tket,1,STAR,0.05,Native_gates,7,12,1798
IBMQ,Tket,1,STAR,0.05,Native_gates,7,13,1615
IBMQ,Tket,1,STAR,0.05,Native_gates,7,14,1901
IBMQ,Tket,1,STAR,0.05,Native_gates,7,15,1426
IBMQ,Tket,1,STAR,0.05,Native_gates,7,16,1777
IBMQ,Tket,1,STAR,0.05,Native_gates,7,17,1665
IBMQ,Tket,1,STAR,0.05,Native_gates,7,18,1607
IBMQ,Tket,1,STAR,0.05,Native_gates,7,19,1608
IBMQ,Tket,1,STAR,0.1,Any_gates,4,0,198
IBMQ,Tket,1,STAR,0.1,Any_gates,4,1,285
IBMQ,Tket,1,STAR,0.1,Any_gates,4,2,271
IBMQ,Tket,1,STAR,0.1,Any_gates,4,3,278
IBMQ,Tket,1,STAR,0.1,Any_gates,4,4,252
IBMQ,Tket,1,STAR,0.1,Any_gates,4,5,315
IBMQ,Tket,1,STAR,0.1,Any_gates,4,6,241
IBMQ,Tket,1,STAR,0.1,Any_gates,4,7,251
IBMQ,Tket,1,STAR,0.1,Any_gates,4,8,291
IBMQ,Tket,1,STAR,0.1,Any_gates,4,9,235
IBMQ,Tket,1,STAR,0.1,Any_gates,4,10,227
IBMQ,Tket,1,STAR,0.1,Any_gates,4,11,227
IBMQ,Tket,1,STAR,0.1,Any_gates,4,12,289
IBMQ,Tket,1,STAR,0.1,Any_gates,4,13,283
IBMQ,Tket,1,STAR,0.1,Any_gates,4,14,260
IBMQ,Tket,1,STAR,0.1,Any_gates,4,15,225
IBMQ,Tket,1,STAR,0.1,Any_gates,4,16,205
IBMQ,Tket,1,STAR,0.1,Any_gates,4,17,235
IBMQ,Tket,1,STAR,0.1,Any_gates,4,18,367
IBMQ,Tket,1,STAR,0.1,Any_gates,4,19,202
IBMQ,Tket,1,STAR,0.1,Any_gates,5,0,342
IBMQ,Tket,1,STAR,0.1,Any_gates,5,1,495
IBMQ,Tket,1,STAR,0.1,Any_gates,5,2,363
IBMQ,Tket,1,STAR,0.1,Any_gates,5,3,406
IBMQ,Tket,1,STAR,0.1,Any_gates,5,4,367
IBMQ,Tket,1,STAR,0.1,Any_gates,5,5,409
IBMQ,Tket,1,STAR,0.1,Any_gates,5,6,445
IBMQ,Tket,1,STAR,0.1,Any_gates,5,7,396
IBMQ,Tket,1,STAR,0.1,Any_gates,5,8,344
IBMQ,Tket,1,STAR,0.1,Any_gates,5,9,507
IBMQ,Tket,1,STAR,0.1,Any_gates,5,10,399
IBMQ,Tket,1,STAR,0.1,Any_gates,5,11,431
IBMQ,Tket,1,STAR,0.1,Any_gates,5,12,348
IBMQ,Tket,1,STAR,0.1,Any_gates,5,13,357
IBMQ,Tket,1,STAR,0.1,Any_gates,5,14,366
IBMQ,Tket,1,STAR,0.1,Any_gates,5,15,391
IBMQ,Tket,1,STAR,0.1,Any_gates,5,16,339
IBMQ,Tket,1,STAR,0.1,Any_gates,5,17,377
IBMQ,Tket,1,STAR,0.1,Any_gates,5,18,358
IBMQ,Tket,1,STAR,0.1,Any_gates,5,19,369
IBMQ,Tket,1,STAR,0.1,Any_gates,6,0,554
IBMQ,Tket,1,STAR,0.1,Any_gates,6,1,610
IBMQ,Tket,1,STAR,0.1,Any_gates,6,2,551
IBMQ,Tket,1,STAR,0.1,Any_gates,6,3,721
IBMQ,Tket,1,STAR,0.1,Any_gates,6,4,510
IBMQ,Tket,1,STAR,0.1,Any_gates,6,5,643
IBMQ,Tket,1,STAR,0.1,Any_gates,6,6,566
IBMQ,Tket,1,STAR,0.1,Any_gates,6,7,595
IBMQ,Tket,1,STAR,0.1,Any_gates,6,8,637
IBMQ,Tket,1,STAR,0.1,Any_gates,6,9,662
IBMQ,Tket,1,STAR,0.1,Any_gates,6,10,548
IBMQ,Tket,1,STAR,0.1,Any_gates,6,11,550
IBMQ,Tket,1,STAR,0.1,Any_gates,6,12,548
IBMQ,Tket,1,STAR,0.1,Any_gates,6,13,600
IBMQ,Tket,1,STAR,0.1,Any_gates,6,14,667
IBMQ,Tket,1,STAR,0.1,Any_gates,6,15,541
IBMQ,Tket,1,STAR,0.1,Any_gates,6,16,503
IBMQ,Tket,1,STAR,0.1,Any_gates,6,17,708
IBMQ,Tket,1,STAR,0.1,Any_gates,6,18,525
IBMQ,Tket,1,STAR,0.1,Any_gates,6,19,537
IBMQ,Tket,1,STAR,0.1,Any_gates,7,0,635
IBMQ,Tket,1,STAR,0.1,Any_gates,7,1,884
IBMQ,Tket,1,STAR,0.1,Any_gates,7,2,875
IBMQ,Tket,1,STAR,0.1,Any_gates,7,3,834
IBMQ,Tket,1,STAR,0.1,Any_gates,7,4,741
IBMQ,Tket,1,STAR,0.1,Any_gates,7,5,792
IBMQ,Tket,1,STAR,0.1,Any_gates,7,6,947
IBMQ,Tket,1,STAR,0.1,Any_gates,7,7,923
IBMQ,Tket,1,STAR,0.1,Any_gates,7,8,753
IBMQ,Tket,1,STAR,0.1,Any_gates,7,9,854
IBMQ,Tket,1,STAR,0.1,Any_gates,7,10,854
IBMQ,Tket,1,STAR,0.1,Any_gates,7,11,717
IBMQ,Tket,1,STAR,0.1,Any_gates,7,12,831
IBMQ,Tket,1,STAR,0.1,Any_gates,7,13,849
IBMQ,Tket,1,STAR,0.1,Any_gates,7,14,916
IBMQ,Tket,1,STAR,0.1,Any_gates,7,15,856
IBMQ,Tket,1,STAR,0.1,Any_gates,7,16,789
IBMQ,Tket,1,STAR,0.1,Any_gates,7,17,757
IBMQ,Tket,1,STAR,0.1,Any_gates,7,18,853
IBMQ,Tket,1,STAR,0.1,Any_gates,7,19,739
IBMQ,Tket,1,STAR,0.1,Native_gates,4,0,285
IBMQ,Tket,1,STAR,0.1,Native_gates,4,1,390
IBMQ,Tket,1,STAR,0.1,Native_gates,4,2,380
IBMQ,Tket,1,STAR,0.1,Native_gates,4,3,375
IBMQ,Tket,1,STAR,0.1,Native_gates,4,4,357
IBMQ,Tket,1,STAR,0.1,Native_gates,4,5,432
IBMQ,Tket,1,STAR,0.1,Native_gates,4,6,334
IBMQ,Tket,1,STAR,0.1,Native_gates,4,7,390
IBMQ,Tket,1,STAR,0.1,Native_gates,4,8,303
IBMQ,Tket,1,STAR,0.1,Native_gates,4,9,322
IBMQ,Tket,1,STAR,0.1,Native_gates,4,10,292
IBMQ,Tket,1,STAR,0.1,Native_gates,4,11,315
IBMQ,Tket,1,STAR,0.1,Native_gates,4,12,413
IBMQ,Tket,1,STAR,0.1,Native_gates,4,13,382
IBMQ,Tket,1,STAR,0.1,Native_gates,4,14,329
IBMQ,Tket,1,STAR,0.1,Native_gates,4,15,280
IBMQ,Tket,1,STAR,0.1,Native_gates,4,16,303
IBMQ,Tket,1,STAR,0.1,Native_gates,4,17,321
IBMQ,Tket,1,STAR,0.1,Native_gates,4,18,439
IBMQ,Tket,1,STAR,0.1,Native_gates,4,19,368
IBMQ,Tket,1,STAR,0.1,Native_gates,5,0,534
IBMQ,Tket,1,STAR,0.1,Native_gates,5,1,611
IBMQ,Tket,1,STAR,0.1,Native_gates,5,2,493
IBMQ,Tket,1,STAR,0.1,Native_gates,5,3,535
IBMQ,Tket,1,STAR,0.1,Native_gates,5,4,530
IBMQ,Tket,1,STAR,0.1,Native_gates,5,5,614
IBMQ,Tket,1,STAR,0.1,Native_gates,5,6,689
IBMQ,Tket,1,STAR,0.1,Native_gates,5,7,650
IBMQ,Tket,1,STAR,0.1,Native_gates,5,8,571
IBMQ,Tket,1,STAR,0.1,Native_gates,5,9,705
IBMQ,Tket,1,STAR,0.1,Native_gates,5,10,660
IBMQ,Tket,1,STAR,0.1,Native_gates,5,11,644
IBMQ,Tket,1,STAR,0.1,Native_gates,5,12,506
IBMQ,Tket,1,STAR,0.1,Native_gates,5,13,453
IBMQ,Tket,1,STAR,0.1,Native_gates,5,14,490
IBMQ,Tket,1,STAR,0.1,Native_gates,5,15,515
IBMQ,Tket,1,STAR,0.1,Native_gates,5,16,562
IBMQ,Tket,1,STAR,0.1,Native_gates,5,17,524
IBMQ,Tket,1,STAR,0.1,Native_gates,5,18,554
IBMQ,Tket,1,STAR,0.1,Native_gates,5,19,610
IBMQ,Tket,1,STAR,0.1,Native_gates,6,0,918
IBMQ,Tket,1,STAR,0.1,Native_gates,6,1,839
IBMQ,Tket,1,STAR,0.1,Native_gates,6,2,908
IBMQ,Tket,1,STAR,0.1,Native_gates,6,3,1040
IBMQ,Tket,1,STAR,0.1,Native_gates,6,4,744
IBMQ,Tket,1,STAR,0.1,Native_gates,6,5,747
IBMQ,Tket,1,STAR,0.1,Native_gates,6,6,891
IBMQ,Tket,1,STAR,0.1,Native_gates,6,7,757
IBMQ,Tket,1,STAR,0.1,Native_gates,6,8,754
IBMQ,Tket,1,STAR,0.1,Native_gates,6,9,837
IBMQ,Tket,1,STAR,0.1,Native_gates,6,10,744
IBMQ,Tket,1,STAR,0.1,Native_gates,6,11,857
IBMQ,Tket,1,STAR,0.1,Native_gates,6,12,844
IBMQ,Tket,1,STAR,0.1,Native_gates,6,13,938
IBMQ,Tket,1,STAR,0.1,Native_gates,6,14,778
IBMQ,Tket,1,STAR,0.1,Native_gates,6,15,884
IBMQ,Tket,1,STAR,0.1,Native_gates,6,16,832
IBMQ,Tket,1,STAR,0.1,Native_gates,6,17,853
IBMQ,Tket,1,STAR,0.1,Native_gates,6,18,924
IBMQ,Tket,1,STAR,0.1,Native_gates,6,19,731
IBMQ,Tket,1,STAR,0.1,Native_gates,7,0,1057
IBMQ,Tket,1,STAR,0.1,Native_gates,7,1,1248
IBMQ,Tket,1,STAR,0.1,Native_gates,7,2,1151
IBMQ,Tket,1,STAR,0.1,Native_gates,7,3,1431
IBMQ,Tket,1,STAR,0.1,Native_gates,7,4,1178
IBMQ,Tket,1,STAR,0.1,Native_gates,7,5,1181
IBMQ,Tket,1,STAR,0.1,Native_gates,7,6,1335
IBMQ,Tket,1,STAR,0.1,Native_gates,7,7,1521
IBMQ,Tket,1,STAR,0.1,Native_gates,7,8,1178
IBMQ,Tket,1,STAR,0.1,Native_gates,7,9,1217
IBMQ,Tket,1,STAR,0.1,Native_gates,7,10,1228
IBMQ,Tket,1,STAR,0.1,Native_gates,7,11,1194
IBMQ,Tket,1,STAR,0.1,Native_gates,7,12,1249
IBMQ,Tket,1,STAR,0.1,Native_gates,7,13,1013
IBMQ,Tket,1,STAR,0.1,Native_gates,7,14,1343
IBMQ,Tket,1,STAR,0.1,Native_gates,7,15,1242
IBMQ,Tket,1,STAR,0.1,Native_gates,7,16,1222
IBMQ,Tket,1,STAR,0.1,Native_gates,7,17,1315
IBMQ,Tket,1,STAR,0.1,Native_gates,7,18,1151
IBMQ,Tket,1,STAR,0.1,Native_gates,7,19,1192
IBMQ,Tket,1,STAR,0.15,Any_gates,4,0,276
IBMQ,Tket,1,STAR,0.15,Any_gates,4,1,259
IBMQ,Tket,1,STAR,0.15,Any_gates,4,2,292
IBMQ,Tket,1,STAR,0.15,Any_gates,4,3,301
IBMQ,Tket,1,STAR,0.15,Any_gates,4,4,164
IBMQ,Tket,1,STAR,0.15,Any_gates,4,5,220
IBMQ,Tket,1,STAR,0.15,Any_gates,4,6,201
IBMQ,Tket,1,STAR,0.15,Any_gates,4,7,253
IBMQ,Tket,1,STAR,0.15,Any_gates,4,8,233
IBMQ,Tket,1,STAR,0.15,Any_gates,4,9,239
IBMQ,Tket,1,STAR,0.15,Any_gates,4,10,215
IBMQ,Tket,1,STAR,0.15,Any_gates,4,11,274
IBMQ,Tket,1,STAR,0.15,Any_gates,4,12,250
IBMQ,Tket,1,STAR,0.15,Any_gates,4,13,287
IBMQ,Tket,1,STAR,0.15,Any_gates,4,14,234
IBMQ,Tket,1,STAR,0.15,Any_gates,4,15,257
IBMQ,Tket,1,STAR,0.15,Any_gates,4,16,249
IBMQ,Tket,1,STAR,0.15,Any_gates,4,17,167
IBMQ,Tket,1,STAR,0.15,Any_gates,4,18,281
IBMQ,Tket,1,STAR,0.15,Any_gates,4,19,217
IBMQ,Tket,1,STAR,0.15,Any_gates,5,0,332
IBMQ,Tket,1,STAR,0.15,Any_gates,5,1,435
IBMQ,Tket,1,STAR,0.15,Any_gates,5,2,329
IBMQ,Tket,1,STAR,0.15,Any_gates,5,3,519
IBMQ,Tket,1,STAR,0.15,Any_gates,5,4,416
IBMQ,Tket,1,STAR,0.15,Any_gates,5,5,392
IBMQ,Tket,1,STAR,0.15,Any_gates,5,6,501
IBMQ,Tket,1,STAR,0.15,Any_gates,5,7,446
IBMQ,Tket,1,STAR,0.15,Any_gates,5,8,408
IBMQ,Tket,1,STAR,0.15,Any_gates,5,9,433
IBMQ,Tket,1,STAR,0.15,Any_gates,5,10,380
IBMQ,Tket,1,STAR,0.15,Any_gates,5,11,416
IBMQ,Tket,1,STAR,0.15,Any_gates,5,12,318
IBMQ,Tket,1,STAR,0.15,Any_gates,5,13,303
IBMQ,Tket,1,STAR,0.15,Any_gates,5,14,362
IBMQ,Tket,1,STAR,0.15,Any_gates,5,15,396
IBMQ,Tket,1,STAR,0.15,Any_gates,5,16,266
IBMQ,Tket,1,STAR,0.15,Any_gates,5,17,277
IBMQ,Tket,1,STAR,0.15,Any_gates,5,18,289
IBMQ,Tket,1,STAR,0.15,Any_gates,5,19,319
IBMQ,Tket,1,STAR,0.15,Any_gates,6,0,581
IBMQ,Tket,1,STAR,0.15,Any_gates,6,1,549
IBMQ,Tket,1,STAR,0.15,Any_gates,6,2,486
IBMQ,Tket,1,STAR,0.15,Any_gates,6,3,723
IBMQ,Tket,1,STAR,0.15,Any_gates,6,4,473
IBMQ,Tket,1,STAR,0.15,Any_gates,6,5,460
IBMQ,Tket,1,STAR,0.15,Any_gates,6,6,531
IBMQ,Tket,1,STAR,0.15,Any_gates,6,7,704
IBMQ,Tket,1,STAR,0.15,Any_gates,6,8,557
IBMQ,Tket,1,STAR,0.15,Any_gates,6,9,504
IBMQ,Tket,1,STAR,0.15,Any_gates,6,10,521
IBMQ,Tket,1,STAR,0.15,Any_gates,6,11,517
IBMQ,Tket,1,STAR,0.15,Any_gates,6,12,540
IBMQ,Tket,1,STAR,0.15,Any_gates,6,13,554
IBMQ,Tket,1,STAR,0.15,Any_gates,6,14,622
IBMQ,Tket,1,STAR,0.15,Any_gates,6,15,497
IBMQ,Tket,1,STAR,0.15,Any_gates,6,16,495
IBMQ,Tket,1,STAR,0.15,Any_gates,6,17,495
IBMQ,Tket,1,STAR,0.15,Any_gates,6,18,552
IBMQ,Tket,1,STAR,0.15,Any_gates,6,19,604
IBMQ,Tket,1,STAR,0.15,Any_gates,7,0,734
IBMQ,Tket,1,STAR,0.15,Any_gates,7,1,801
IBMQ,Tket,1,STAR,0.15,Any_gates,7,2,748
IBMQ,Tket,1,STAR,0.15,Any_gates,7,3,909
IBMQ,Tket,1,STAR,0.15,Any_gates,7,4,727
IBMQ,Tket,1,STAR,0.15,Any_gates,7,5,790
IBMQ,Tket,1,STAR,0.15,Any_gates,7,6,733
IBMQ,Tket,1,STAR,0.15,Any_gates,7,7,820
IBMQ,Tket,1,STAR,0.15,Any_gates,7,8,862
IBMQ,Tket,1,STAR,0.15,Any_gates,7,9,671
IBMQ,Tket,1,STAR,0.15,Any_gates,7,10,883
IBMQ,Tket,1,STAR,0.15,Any_gates,7,11,786
IBMQ,Tket,1,STAR,0.15,Any_gates,7,12,968
IBMQ,Tket,1,STAR,0.15,Any_gates,7,13,800
IBMQ,Tket,1,STAR,0.15,Any_gates,7,14,988
IBMQ,Tket,1,STAR,0.15,Any_gates,7,15,870
IBMQ,Tket,1,STAR,0.15,Any_gates,7,16,766
IBMQ,Tket,1,STAR,0.15,Any_gates,7,17,669
IBMQ,Tket,1,STAR,0.15,Any_gates,7,18,649
IBMQ,Tket,1,STAR,0.15,Any_gates,7,19,796
IBMQ,Tket,1,STAR,0.15,Native_gates,4,0,243
IBMQ,Tket,1,STAR,0.15,Native_gates,4,1,292
IBMQ,Tket,1,STAR,0.15,Native_gates,4,2,334
IBMQ,Tket,1,STAR,0.15,Native_gates,4,3,383
IBMQ,Tket,1,STAR,0.15,Native_gates,4,4,334
